Book Id	Title	Sort Character	Primary Author	Primary Author Role	Secondary Author	Secondary Author Roles	Publication	Date	Review	Rating	Comment	Private Comment	Summary	Physical Description	Weight	Height	Thickness	Length	Dimensions	Page Count	LCCN	Acquired	Date Started	Date Read	BCID	Tags	Collections	Languages	Original Languages	LC Classification	ISBN	ISBNs	Subjects	Dewey Decimal	Dewey Wording	Copies	Source	Entry Date	OCLC	Work id
58683275	Zanzibar Quarterly n°1	1	Collectif		Collectif		Zanzibar éditions (2010), Broché	2010	Format luxueux (et cher) pour un excellent recueil de nouvelles américaines agrémenté d'illustrations de haute qualité. Au programme : David Foster Wallace, Billy the Kid, du rock, un peu de révolte. J'ai particulièrement apprécié : la biographie de David F Wallace par David Lipsky, 'Du vieux avec du neuf' de Luc Baranger à propos d'un Billy the Kid vieillard. 'Fox into lady' de Anne-Sylvie Salzman, conte noir sur l'animal tout puissant. 'Le Monde comme volonté et papier peint' de Raphaël Aloysius Lafferty, road-movie pedestre surréaliste d'anticipation orwellien. 'Encore un foutu samedi soir' de Matthias Haghchemo, la déchéance bluesesque en une page. 'Won't get fooled again' de Jim Shepard, l'histoire des Who	3.5			Zanzibar Quarterly n°1 by Collectif (2010)	9.53 inches	1.54 livres (poids)	9.53 pouces	1.02 pouces	6.85 pouces	9.53 x 6.85 x 1.02 inches			[2010-04-10]	[2010-04-10]			nouvelles, revue	Your library	French	French		[235931033X]	235931033X, 9782359310337				1	amazon.fr	[2010-04-10]		9796728
58978986	Owen Noone & Marauder	1	Cowie, Douglas		Cowie, Douglas|Matthieussent, Brice	Auteur|Traduction	Points (2007), Poche, 375 pages	2007	Les débuts, l'ascension et la gloire d'un duo de rock indie de style "pseudo-folk punk" racontée de l'intérieur. Une touche de 'Sur la route' de Kerouac, un brin d'esprit à la Curt Cobain, et tous les gimmicks qui vont bien. Sympatoche.	3.5			Owen Noone & Marauder par Douglas Cowie (2007)	375 p.; 7.01 inches	0.44 livres (poids)	7.01 pouces	0.87 pouces	4.02 pouces	7.01 x 4.02 x 0.87 inches	375		[2010-04-18]	[2010-04-20]	[2010-05-01]		rock, roman, usa	Your library	French	French		[2757803360]	2757803360, 9782757803363				1	amazon.fr	[2010-04-18]		2325884
59185898	Grammaire méthodique du français	1	Rioul, René		Riegel, Martin|Riegel, Martin|Pellat, Jean-Christophe|Pellat, Jean-Christophe|Rioul, René	||||	Presses Universitaires de France - PUF (2009), Edition: 4, Broché, 672 pages	2009					Grammaire méthodique du français par René Rioul (2009)	672 p.; 7.87 inches	1.9 livres (poids)	7.87 pouces	1.65 pouces	5.83 pouces	7.87 x 5.83 x 1.65 inches	672		[2010-04-23]				reference	Your library	French	French		[2130559840]	2130559840, 9782130559849				1	amazon.fr	[2010-04-23]		9847481
59185920	Le soldat et le gramophone	1	Stanisic, Sasa		Stanisic, Sasa|Toraille, Françoise	|Traduction	LGF (2010), Poche, 438 pages	2010					Le soldat et le gramophone par Sasa Stanisic (2010)	438 p.; 7.01 inches	0.53 livres (poids)	7.01 pouces	0.87 pouces	4.25 pouces	7.01 x 4.25 x 0.87 inches	438		[2010-04-23]					Your library	French	German	PT2721.T36W5413	[2253127868]	2253127868, 9782253127864	Bosnia and Hercegovina > Fiction|Children and war > Fiction|Germany > Fiction|Grandfathers > Fiction|Magicians > Fiction|Psychological fiction	833.92	20th century, 1901- > German fiction > German literature > Literature	1	amazon.fr	[2010-04-23]		4471461
59821731	The Collective	5	Andrew Fitzgerald					?		2.5			The Collective par Andrew Fitzgerald (?)									[2010-05-10]	[2010-05-12]	[2010-05-21]		roman, sience-fiction	Your library	English			[5800042552070]	5800042552070				1	manual entry	[2010-05-10]		9914829
59821761	Andrew vs. The Collective	1	Andrew Fitzgerald					?					Andrew vs. The Collective par Andrew Fitzgerald (?)									[2010-05-10]	[2010-05-22]			nouvelles	Your library	English			[5800042553558]	5800042553558				1	manual entry	[2010-05-10]		9914831
60671168	Vie de poète	1	Walser, Robert		Walser, Robert|Delerm, Philippe|Graf, Marion	|Préface|Traduction	Points (2010), Poche, 174 pages	2010		4.5			Vie de poète by Robert Walser (2010)	174 p.; 7.01 inches	0.57 livres (poids)	7.01 pouces	1.18 pouces	4.72 pouces	7.01 x 4.72 x 1.18 inches	174		[2010-06-02]	[2010-06-03]	[2010-06-23]		nouvelles	Your library	French	German		[2757816853]	2757816853, 9782757816851		813	American Fiction > American literature > Literature	1	amazon.fr	[2010-06-02]		1841855
61077737	Monsieur Valéry	1	Tavares, Gonçalo-M		Caiano, Rachel|Tavares, Gonçalo-M|Nédellec, Dominique	Illustrations|Auteur|Traduction	Editions Viviane Hamy (2008), Broché, 81 pages	2008	Petits morceaux de prose amusants autour d'un personnage caricature littéraire de Paul Valéry, agrémentés de croquis. N'en mérite pas pour autant le prix : 11 euros pour une heure de lecture...	3			Monsieur Valéry by Gonçalo-M Tavares (2008)	81 p.; 7.56 inches	0.22 livres (poids)	7.56 pouces	0.31 pouces	4.72 pouces	7.56 x 4.72 x 0.31 inches	81		[2010-05-26]	[2010-05-26]	[2010-05-26]		nouvelles	Your library	French	Portuguese	PQ9282.A89 S467	[2878582829]	2878582829, 9782878582826		869.3	Fiction > Literature > Portuguese Literature  > Spanish and Portuguese Literature	1	amazon.fr	[2010-06-13]		1556146
61665629	Le Rivage des Syrtes (non masicoté)	1	Gracq, Julien		Gracq, Julien		Jose Corti (1989), Broché, 321 pages	1989	D'abord émerveillé par les métaphores vertigineuses, le récit lent a faillit me lasser ; je me suis accroché grâce au style, puis me suis finalement réconcilié avec ce livre à l'avant dernier chapitre "Dernière Inspection" où s'affrontent les conceptions de Marino et d'Aldo, ou se joue la possibilité d'un destin.	4			Le Rivage des Syrtes (non masicoté) par Julien Gracq (1989)	321 p.; 7.17 inches	0.62 livres (poids)	7.17 pouces	1.26 pouces	5.43 pouces	7.17 x 5.43 x 1.26 inches	321		[2010-06-29]	[2010-06-29]	[2010-08-14]		roman	Your library	French	French	PQ2613.R124R5813	[2714303595]	2714303595, 9782714303592		843'.914	French fiction > French literature > Literature	1	amazon.fr	[2010-06-29]		958017
62550836	The Red Book	5	Jung, C. G.		Peck, John|Shamdasani, Sonu|Kyburz, Mark	Translator|Editor|Translator	W. W. Norton & Company (2009), Hardcover, 416 pages	2009					The Red Book par C. G. Jung (2009)	416 p.; 18.11 inches	9.26 livres (poids)	18.11 pouces	2.36 pouces	12.28 pouces	18.11 x 12.28 x 2.36 inches	416		[2010-07-23]					Your library	English	German	BF109.J8A3	[0393065677]	0393065677, 9780393065671		150.1954	Jungian system > Philosophy and Psychology > Philosophy and theory; systems, viewpoints > Psychoanalytic systems > Psychology > Psychology > Systems, schools, viewpoints	1	amazon.com	[2010-07-23]		8588547
63425447	The Red Monkey dans John Wesley Harding	5	Daly, Joe		Daly, Joe	Auteur	L'Association (2009), Album	2009	Les aventures loufoques de deux slackers sud-africains. Amusant.	3.5			The Red Monkey dans John Wesley Harding par Joe Daly (2009)	10.79 inches	0.93 livres (poids)	10.79 pouces	0.47 pouces	7.87 pouces	10.79 x 7.87 x 0.47 inches			[2010-08-13]	[2010-08-13]	[2010-08-14]		bd	Your library	French	English		[2844142958]	2844142958, 9782844142955				1	amazon.fr	[2010-08-13]		8246117
63727203	La montagne de minuit	1	Roblès, Jean-Marie Blas de		Roblès, Jean-Marie Blas de		ZULMA (2010), Broché, 167 pages	2010	Récit de la fin de vie d'un humble gardien de collège expert en bouddhisme Tibétain qui se voit offrir un voyage sur le toit du monde par sa voisine d'immeuble, mère du narrateur. Tous deux portent un fardeau, un secret qu'il leur faudra apprendre à livrer, et à recevoir. Ce court roman se termine par une démystification des rapports entre nazisme et occultisme en retraçant la naissance de la légende à travers les mauvais romans qui l'ont alimenté.	3			La montagne de minuit by Jean-Marie Blas de Roblès (2010)	167 p.; 7.4 inches	0.4 livres (poids)	7.4 pouces	0.6 pouces	4.9 pouces	7.4 x 4.9 x 0.6 inches	167		[2010-08-21]	[2010-08-21]	[2010-08-22]			Your library	French	French		[2843045207]	2843045207, 9782843045202				1	amazon.fr	[2010-08-21]		10298018
64025052	L'Univers, les dieux, les hommes : Récits grecs des origines	1	Vernant, Jean-Pierre		Vernant, Jean-Pierre		Seuil (2006), Poche, 247 pages	2006	La lecture de cet essai est une très agréable façon de se plonger dans la mythologie greque. Jean-Pierre Vernant réussit à enchaîner des épisodes mythologiques issus de sources éparses pour former une longue histoire cohérente. L'auteur nous apprend comment les agissement de telle divinité dans tel épisode sont motivées par tel évènement dans une aventure précédente ; il explicite les visions du monde de l'époque antique sous-jacentes aux allégories truffant ces merveilleuses histoires.[return]Nous sont contés la naissance de l'univers et des premiers dieux, la lutte entre les Titans et les Olympiens, les conquêtes amoureuses de Zeus, les jalousies intestines, les interactions mouvementées avec les hommes ; les tenants et aboutissants de l'Iliade, les significations cachées du voyage d'Ulysse, et les effrayants évènements dont Thèbes a été la scène avec les figures de Dionysos et d'Oedipe.	4			L'Univers, les dieux, les hommes : Récits grecs des origines by Jean-Pierre Vernant (2006)	247 p.; 7.01 inches	0.31 livres (poids)	7.01 pouces	0.47 pouces	4.17 pouces	7.01 x 4.17 x 0.47 inches	247		[2010-08-28]	[2010-08-31]	[2010-09-09]		mythologie, essai, histoire	Your library	French	French	BL782.V4613	[2020920913]	2020920913, 9782020920919	Mythology, Greek	292.13	Classical religion (Greek and Roman religion) > Mythology--Greek religion > Other religions > Religion 	1	amazon.fr	[2010-08-28]		25412
64025083	Le Livre du thé	1	Okakura, Kakuzô		Atlan, Corinne|Okakura, Kakuzô|xv, Sen Soshitsu|Bianu, Zéno	Traduction||Préface|Scenario	Editions Philippe Picquier (2006), Poche, 170 pages	2006	Remarquable petit livre de vulgarisation de la culture japonaise destiné au monde occidental. En contant l'histoire de la cérémonie du Thé et la philosophie qui a présidé à son développement, Okakura explique, illustre et défend la pensée et l'esthétique asiatique : le confucianisme, le bouddhisme zen mais surtout la primordiale intuition Taoïste. L'infinie précision de la cérémonie du Thé nait paradoxalement du souci de vivre pleinement et simplement le présent. Chaque détail est réglé pour atteindre ce but, depuis la configuration et la décoration minutieuse de la chambre de thé jusqu'à la disposition des charbons de bois et au comportement de l'hôte et de ses invités ; il faut stimuler l'attention que nous pouvons porter aux beautés et sensations de la vie authentique. Une lecture qui apaise et éclaire.	4			Le Livre du thé by Kakuzô Okakura (2006)	170 p.; 6.38 inches	0.4 livres (poids)	6.38 pouces	0.55 pouces	4.33 pouces	6.38 x 4.33 x 0.55 inches	170		[2010-08-28]	[2010-08-29]	[2010-08-30]			Your library	French	German	GT2910.O6	[2877308510]	2877308510, 9782877308519	Japan > Social life and customs|Japan > Social life and customs. [from old catalog]|Japanese tea ceremony|Tea	394.15	Customs of tea > Customs, Etiquette, Folklore > Eating, drinking, using drugs > General Customs > Social Sciences 	1	amazon.fr	[2010-08-28]		27632
64335270	Tao Te King	1	Lao-tseu		Lao-tseu		Albin Michel (1984), Poche, 82 pages	1984					Tao Te King par Lao-tseu (1984)	82 p.; 7.24 inches	0.31 livres (poids)	7.24 pouces	0.47 pouces	4.33 pouces	7.24 x 4.33 x 0.47 inches	82		[2010-09-05]					Your library	French	German	BL1900.L3E5	[2226021183]	2226021183, 9782226021182	Chinese language materials > Bilingual|Lao-tzu. Tao te ching|Laozi. Dao de jing|Peace|Philosophy, Chinese|Philosophy, Taoist|Tao|Taoism|Taoism > Sacred books|taoism	299'.514	Other religions > Religion  > Religions not provided for elsewhere	1	amazon.fr	[2010-09-05]		24392
64335295	Assez parlé d'amour	1	Tellier, Hervé Le		Tellier, Hervé Le		livre de poche (2010), Poche, 252 pages	2010	Les aventures amoureuses de deux couples adultèrins. Un psychanalyste, un écrivain, une avocate, un mécecin (et les maris : un médecin, un scientifique), se croisent chapitres après chapitres, dans une combinatoire inspirée d'une variante du jeu de dominos, comme l'explique Yves l'écrivain, double de Hervé Le Tellier. Je n'ai pas réussi à m'intéresser à ces personnages à la suffisance agaçante.[return]Je suppose qu'il faut avoir vécu des évènements proches de ce qui est raconté pour apprécier pleinement ce roman.	2			Assez parlé d'amour par Hervé Le Tellier (2010)	256 p.; 6.77 inches	0.31 livres (poids)	6.77 pouces	0.55 pouces	4.33 pouces	6.77 x 4.33 x 0.55 inches	256		[2010-09-05]	[2010-09-06]	[2010-09-18]			Your library	French		PQ2672.E11455A9213	[2253157007]	2253157007, 9782253157007		843.914	Early 20th Century 1901- > French fiction > French literature > Literature	1	amazon.fr	[2010-09-05]		10496365
64335307	Quai d'Orsay Tome 1 : Le Conseiller	1	Blain, Christophe		Blain, Christophe|Lanzac, Abel|Lanzac, Abel	||	DARGAUD (2010), Cartonné, 96 pages	2010		3.5			Quai d'Orsay Tome 1 : Le Conseiller par Christophe Blain (2010)	96 p.; 11.4 inches	2 livres (poids)	11.4 pouces	0.6 pouces	9.5 pouces	11.4 x 9.5 x 0.6 inches	96		[2010-09-05]	[2010-09-05]	[2010-09-05]		bd, politique, humour	Your library	French	French		[2205061321]	2205061321, 9782205061321				1	amazon.fr	[2010-09-05]		9907186
65037789	Un dernier verre avant la guerre	1	Lehane, Dennis		Pracontal, Mona de		Rivages (2003), Mass Market Paperback, 343 pages	2003	Je ne suis vraiment pas fan de polars mais j'ai lu celui-ci avec un certain plaisir. Un couple de détectives privés engagé pour retrouver une femme de ménage disparue avec des documents va se retrouver au centre d'un scandale impliquant des responsables politiques et les gangs des quartiers pauvres. L' écriture est efficace et le pathos en puissance des thèmes (problèmes raciaux, l'enfance maltraitée, les politiciens pourris) est rendu suportable par un humour omniprésent. Les personnages sont attachants. L'atmosphère violente et l'aspect reportage m'ont rapellé la fantastique série The Wire dont Denis Lehane a été l'un des scénaristes.	3.5			Un dernier verre avant la guerre par Dennis Lehane (2003)	343 p.; 6.69 inches	0.44 livres (poids)	6.69 pouces	0.83 pouces	4.33 pouces	6.69 x 4.33 x 0.83 inches	343		[2010-09-24]	[2010-12-19]	[2010-12-26]		polar, roman, boston	Your library	English	French	PS3562.E426D75	[2743607386]	2743607386, 9782743607388	Boston (Mass.) > Fiction|Detective and mystery stories|Family violence > Fiction|Gennaro, Angela (Fictitious character) > Fiction|Kenzie, Patrick (Fictitious character) > Fiction|Mystery fiction|Private investigators > Boston > Fiction|Private investigators > Massachusetts > Boston > Fiction	813.54	20th Century > American Fiction > American literature > Later 20th Century 1945- > Literature	1	amazon.com	[2010-09-24]		35590
65170906	Explaining the Tarot: Two Italian Renaissance Essays on the Meaning of the Tarot Pack	1	Caldwell, Ross Sinclair		Depaulis, Thierry|Ponzi, Marco	|	Maproom Publications (2010), Paperback, 56 pages	2010					Explaining the Tarot: Two Italian Renaissance Essays on the Meaning of the Tarot Pack par Ross Sinclair Caldwell (2010)							56		[2010-09-27]					Your library	English			[0956237010]	0956237010, 9780956237019				1	amazon.com	[2010-09-27]		10473707
65369801	La fonction du balai	1	Foster, Wallace david		Foster, Wallace david	Auteur	Au Diable Vauvert (2009), Broché, 588 pages	2009		3			La fonction du balai par Wallace david Foster (2009)	588 p.; 7.8 inches	1.15 livres (poids)	7.8 pouces	1.57 pouces	5.2 pouces	7.8 x 5.2 x 1.57 inches	588		[2010-09-24]	[2010-09-24]	[2010-10-30]		emprunt bibliothèque, roman	Your library	French	German	PS3573.A425635B7	[2846262055]	2846262055, 9782846262057	Cleveland (Ohio) > Fiction|Grandmothers > Fiction|Humorous Stories|Humorous stories|Missing persons > Fiction|Popular culture > Fiction|Young women > Fiction|humorous stories	813.54	20th Century > American Fiction > American literature > Later 20th Century 1945- > Literature	1	amazon.fr	[2010-10-03]		10139
66942795	Etudes sur Tchouang-Tseu	1	Billeter, Jean-François				Allia (2004), Edition: Allia, Paperback, 292 pages	2004		4			Etudes sur Tchouang-Tseu par Jean-François Billeter (2004)	292 p.; 8.35 inches	0.84 livres (poids)	8.35 pouces	0.87 pouces	5.51 pouces	8.35 x 5.51 x 0.87 inches	292		[2010-10-10]	[2010-10-10]	[2010-11-02]		philosophie, taoisme, chine, essai, emprunt bibliothèque	Your library	French	French		[2844851452]	2844851452, 9782844851451		181	Ancient, medieval and eastern philosophy > Oriental > Philosophy and Psychology	1	amazon.com	[2010-11-20]		997979
